,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1024,Nordeste,PE,,26,,,,2023-01-24,4,9557071.0,1141449,997,22625,2,,,
1025,Nordeste,PE,,26,,,,2023-01-25,4,9557071.0,1142326,877,22627,2,,,
1026,Nordeste,PE,,26,,,,2023-01-26,4,9557071.0,1143417,1091,22634,7,,,
1027,Nordeste,PE,,26,,,,2023-01-27,4,9557071.0,1144886,1469,22636,2,,,
1028,Nordeste,PE,,26,,,,2023-01-28,4,9557071.0,1144886,0,22636,0,,,
1029,Nordeste,PE,,26,,,,2023-01-29,5,9557071.0,1144886,0,22636,0,,,
1030,Nordeste,PE,,26,,,,2023-01-30,5,9557071.0,1145938,1052,22639,3,,,
1031,Nordeste,PE,,26,,,,2023-01-31,5,9557071.0,1146459,521,22646,7,,,
1032,Nordeste,PE,,26,,,,2023-02-01,5,9557071.0,1147109,650,22648,2,,,
1033,Nordeste,PE,,26,,,,2023-02-02,5,9557071.0,1147582,473,22650,2,,,
1034,Nordeste,PE,,26,,,,2023-02-03,5,9557071.0,1148033,451,22650,0,,,
1035,Nordeste,PE,,26,,,,2023-02-04,5,9557071.0,1148033,0,22650,0,,,
1036,Nordeste,PE,,26,,,,2023-02-05,6,9557071.0,1148033,0,22650,0,,,
1037,Nordeste,PE,,26,,,,2023-02-06,6,9557071.0,1148595,562,22656,6,,,
1038,Nordeste,PE,,26,,,,2023-02-07,6,9557071.0,1148831,236,22659,3,,,
1039,Nordeste,PE,,26,,,,2023-02-08,6,9557071.0,1149080,249,22661,2,,,
1040,Nordeste,PE,,26,,,,2023-02-09,6,9557071.0,1149572,492,22663,2,,,
1041,Nordeste,PE,,26,,,,2023-02-10,6,9557071.0,1149953,381,22666,3,,,
1042,Nordeste,PE,,26,,,,2023-02-11,6,9557071.0,1149953,0,22666,0,,,
1043,Nordeste,PE,,26,,,,2023-02-12,7,9557071.0,1149953,0,22666,0,,,
1044,Nordeste,PE,,26,,,,2023-02-13,7,9557071.0,1150383,430,22672,6,,,
1045,Nordeste,PE,,26,,,,2023-02-14,7,9557071.0,1150641,258,22674,2,,,
1046,Nordeste,PE,,26,,,,2023-02-15,7,9557071.0,1151151,510,22674,0,,,
1047,Nordeste,PE,,26,,,,2023-02-16,7,9557071.0,1151773,622,22676,2,,,
1048,Nordeste,PE,,26,,,,2023-02-17,7,9557071.0,1152424,651,22676,0,,,
1049,Nordeste,PE,,26,,,,2023-02-18,7,9557071.0,1152424,0,22676,0,,,
1050,Nordeste,PE,,26,,,,2023-02-19,8,9557071.0,1152424,0,22676,0,,,
1051,Nordeste,PE,,26,,,,2023-02-20,8,9557071.0,1152424,0,22676,0,,,
1052,Nordeste,PE,,26,,,,2023-02-21,8,9557071.0,1152424,0,22676,0,,,
1053,Nordeste,PE,,26,,,,2023-02-22,8,9557071.0,1152424,0,22676,0,,,
1054,Nordeste,PE,,26,,,,2023-02-23,8,9557071.0,1153311,887,22678,2,,,
1055,Nordeste,PE,,26,,,,2023-02-24,8,9557071.0,1153777,466,22680,2,,,
1056,Nordeste,PE,,26,,,,2023-02-25,8,9557071.0,1153777,0,22680,0,,,
1057,Nordeste,PE,,26,,,,2023-02-26,9,9557071.0,1153777,0,22680,0,,,
1058,Nordeste,PE,,26,,,,2023-02-27,9,9557071.0,1154492,715,22680,0,,,
1059,Nordeste,PE,,26,,,,2023-02-28,9,9557071.0,1155012,520,22682,2,,,
1060,Nordeste,PE,,26,,,,2023-03-01,9,9557071.0,1155549,537,22686,4,,,
1061,Nordeste,PE,,26,,,,2023-03-02,9,9557071.0,1156118,569,22686,0,,,
1062,Nordeste,PE,,26,,,,2023-03-03,9,9557071.0,1156640,522,22686,0,,,
1063,Nordeste,PE,,26,,,,2023-03-04,9,9557071.0,1157160,520,22687,1,,,
1064,Nordeste,PE,,26,,,,2023-03-05,10,9557071.0,1157160,0,22687,0,,,
1065,Nordeste,PE,,26,,,,2023-03-06,10,9557071.0,1157160,0,22687,0,,,
1066,Nordeste,PE,,26,,,,2023-03-07,10,9557071.0,1157160,0,22687,0,,,
1067,Nordeste,PE,,26,,,,2023-03-08,10,9557071.0,1157160,0,22687,0,,,
1068,Nordeste,PE,,26,,,,2023-03-09,10,9557071.0,1157160,0,22687,0,,,
1069,Nordeste,PE,,26,,,,2023-03-10,10,9557071.0,1157160,0,22687,0,,,
1070,Nordeste,PE,,26,,,,2023-03-11,10,9557071.0,1159104,1944,22691,4,,,
1071,Nordeste,PE,,26,,,,2023-03-12,11,9557071.0,1159104,0,22691,0,,,
1072,Nordeste,PE,,26,,,,2023-03-13,11,9557071.0,1159104,0,22691,0,,,
1073,Nordeste,PE,,26,,,,2023-03-14,11,9557071.0,1159104,0,22691,0,,,
1074,Nordeste,PE,,26,,,,2023-03-15,11,9557071.0,1159104,0,22691,0,,,
1075,Nordeste,PE,,26,,,,2023-03-16,11,9557071.0,1159104,0,22691,0,,,
1076,Nordeste,PE,,26,,,,2023-03-17,11,9557071.0,1159104,0,22691,0,,,
1077,Nordeste,PE,,26,,,,2023-03-18,11,9557071.0,1160995,1891,22705,14,,,
1078,Nordeste,AL,,27,,,,2023-01-01,1,3337357.0,335176,0,7196,0,,,
1079,Nordeste,AL,,27,,,,2023-01-02,1,3337357.0,335362,186,7203,7,,,
1080,Nordeste,AL,,27,,,,2023-01-03,1,3337357.0,335450,88,7205,2,,,
1081,Nordeste,AL,,27,,,,2023-01-04,1,3337357.0,335571,121,7208,3,,,
1082,Nordeste,AL,,27,,,,2023-01-05,1,3337357.0,335706,135,7211,3,,,
1083,Nordeste,AL,,27,,,,2023-01-06,1,3337357.0,335792,86,7213,2,,,
1084,Nordeste,AL,,27,,,,2023-01-07,1,3337357.0,335852,60,7213,0,,,
1085,Nordeste,AL,,27,,,,2023-01-08,2,3337357.0,336016,164,7213,0,,,
1086,Nordeste,AL,,27,,,,2023-01-09,2,3337357.0,336054,38,7214,1,,,
1087,Nordeste,AL,,27,,,,2023-01-10,2,3337357.0,336146,92,7216,2,,,
1088,Nordeste,AL,,27,,,,2023-01-11,2,3337357.0,336201,55,7221,5,,,
1089,Nordeste,AL,,27,,,,2023-01-12,2,3337357.0,336251,50,7222,1,,,
1090,Nordeste,AL,,27,,,,2023-01-13,2,3337357.0,336292,41,7224,2,,,
1091,Nordeste,AL,,27,,,,2023-01-14,2,3337357.0,336320,28,7227,3,,,
1092,Nordeste,AL,,27,,,,2023-01-15,3,3337357.0,336328,8,7229,2,,,
1093,Nordeste,AL,,27,,,,2023-01-16,3,3337357.0,336456,128,7229,0,,,
1094,Nordeste,AL,,27,,,,2023-01-17,3,3337357.0,336615,159,7229,0,,,
1095,Nordeste,AL,,27,,,,2023-01-18,3,3337357.0,336701,86,7229,0,,,
1096,Nordeste,AL,,27,,,,2023-01-19,3,3337357.0,336736,35,7230,1,,,
1097,Nordeste,AL,,27,,,,2023-01-20,3,3337357.0,336780,44,7230,0,,,
1098,Nordeste,AL,,27,,,,2023-01-21,3,3337357.0,336811,31,7230,0,,,
1099,Nordeste,AL,,27,,,,2023-01-22,4,3337357.0,336822,11,7230,0,,,
1100,Nordeste,AL,,27,,,,2023-01-23,4,3337357.0,336833,11,7231,1,,,
1101,Nordeste,AL,,27,,,,2023-01-24,4,3337357.0,336861,28,7233,2,,,
1102,Nordeste,AL,,27,,,,2023-01-25,4,3337357.0,336896,35,7234,1,,,
1103,Nordeste,AL,,27,,,,2023-01-26,4,3337357.0,336933,37,7234,0,,,
1104,Nordeste,AL,,27,,,,2023-01-27,4,3337357.0,336963,30,7234,0,,,
1105,Nordeste,AL,,27,,,,2023-01-28,4,3337357.0,336972,9,7234,0,,,
1106,Nordeste,AL,,27,,,,2023-01-29,5,3337357.0,336976,4,7234,0,,,
1107,Nordeste,AL,,27,,,,2023-01-30,5,3337357.0,336983,7,7235,1,,,
1108,Nordeste,AL,,27,,,,2023-01-31,5,3337357.0,337015,32,7235,0,,,
1109,Nordeste,AL,,27,,,,2023-02-01,5,3337357.0,337027,12,7238,3,,,
1110,Nordeste,AL,,27,,,,2023-02-02,5,3337357.0,337038,11,7238,0,,,
1111,Nordeste,AL,,27,,,,2023-02-03,5,3337357.0,337080,42,7238,0,,,
1112,Nordeste,AL,,27,,,,2023-02-04,5,3337357.0,337103,23,7238,0,,,
1113,Nordeste,AL,,27,,,,2023-02-05,6,3337357.0,337103,0,7238,0,,,
1114,Nordeste,AL,,27,,,,2023-02-06,6,3337357.0,337106,3,7239,1,,,
1115,Nordeste,AL,,27,,,,2023-02-07,6,3337357.0,337119,13,7240,1,,,
1116,Nordeste,AL,,27,,,,2023-02-08,6,3337357.0,337130,11,7240,0,,,
1117,Nordeste,AL,,27,,,,2023-02-09,6,3337357.0,337141,11,7240,0,,,
1118,Nordeste,AL,,27,,,,2023-02-10,6,3337357.0,337167,26,7240,0,,,
1119,Nordeste,AL,,27,,,,2023-02-11,6,3337357.0,337176,9,7241,1,,,
1120,Nordeste,AL,,27,,,,2023-02-12,7,3337357.0,337187,11,7241,0,,,
1121,Nordeste,AL,,27,,,,2023-02-13,7,3337357.0,337191,4,7241,0,,,
1122,Nordeste,AL,,27,,,,2023-02-14,7,3337357.0,337230,39,7241,0,,,
1123,Nordeste,AL,,27,,,,2023-02-15,7,3337357.0,337257,27,7242,1,,,
1124,Nordeste,AL,,27,,,,2023-02-16,7,3337357.0,337305,48,7242,0,,,
1125,Nordeste,AL,,27,,,,2023-02-17,7,3337357.0,337317,12,7242,0,,,
1126,Nordeste,AL,,27,,,,2023-02-18,7,3337357.0,337332,15,7242,0,,,
1127,Nordeste,AL,,27,,,,2023-02-19,8,3337357.0,337358,26,7242,0,,,
1128,Nordeste,AL,,27,,,,2023-02-20,8,3337357.0,337360,2,7242,0,,,
1129,Nordeste,AL,,27,,,,2023-02-21,8,3337357.0,337364,4,7242,0,,,
1130,Nordeste,AL,,27,,,,2023-02-22,8,3337357.0,337366,2,7242,0,,,
1131,Nordeste,AL,,27,,,,2023-02-23,8,3337357.0,337369,3,7242,0,,,
1132,Nordeste,AL,,27,,,,2023-02-24,8,3337357.0,337383,14,7242,0,,,
1133,Nordeste,AL,,27,,,,2023-02-25,8,3337357.0,337414,31,7242,0,,,
1134,Nordeste,AL,,27,,,,2023-02-26,9,3337357.0,337436,22,7242,0,,,
1135,Nordeste,AL,,27,,,,2023-02-27,9,3337357.0,337444,8,7242,0,,,
1136,Nordeste,AL,,27,,,,2023-02-28,9,3337357.0,337469,25,7242,0,,,
1137,Nordeste,AL,,27,,,,2023-03-01,9,3337357.0,337478,9,7242,0,,,
1138,Nordeste,AL,,27,,,,2023-03-02,9,3337357.0,337529,51,7242,0,,,
1139,Nordeste,AL,,27,,,,2023-03-03,9,3337357.0,337535,6,7242,0,,,
1140,Nordeste,AL,,27,,,,2023-03-04,9,3337357.0,337568,33,7242,0,,,
1141,Nordeste,AL,,27,,,,2023-03-05,10,3337357.0,337568,0,7242,0,,,
1142,Nordeste,AL,,27,,,,2023-03-06,10,3337357.0,337568,0,7242,0,,,
1143,Nordeste,AL,,27,,,,2023-03-07,10,3337357.0,337568,0,7242,0,,,
1144,Nordeste,AL,,27,,,,2023-03-08,10,3337357.0,337568,0,7242,0,,,
1145,Nordeste,AL,,27,,,,2023-03-09,10,3337357.0,337568,0,7242,0,,,
1146,Nordeste,AL,,27,,,,2023-03-10,10,3337357.0,337568,0,7242,0,,,
1147,Nordeste,AL,,27,,,,2023-03-11,10,3337357.0,337774,206,7248,6,,,
1148,Nordeste,AL,,27,,,,2023-03-12,11,3337357.0,337774,0,7248,0,,,
1149,Nordeste,AL,,27,,,,2023-03-13,11,3337357.0,337774,0,7248,0,,,
1150,Nordeste,AL,,27,,,,2023-03-14,11,3337357.0,337774,0,7248,0,,,
1151,Nordeste,AL,,27,,,,2023-03-15,11,3337357.0,337774,0,7248,0,,,
1152,Nordeste,AL,,27,,,,2023-03-16,11,3337357.0,337774,0,7248,0,,,
1153,Nordeste,AL,,27,,,,2023-03-17,11,3337357.0,337774,0,7248,0,,,
1154,Nordeste,AL,,27,,,,2023-03-18,11,3337357.0,337948,174,7248,0,,,
1155,Nordeste,SE,,28,,,,2023-01-01,1,2298696.0,358281,0,6482,0,,,
1156,Nordeste,SE,,28,,,,2023-01-02,1,2298696.0,358334,53,6490,8,,,
1157,Nordeste,SE,,28,,,,2023-01-03,1,2298696.0,358372,38,6490,0,,,
1158,Nordeste,SE,,28,,,,2023-01-04,1,2298696.0,358413,41,6490,0,,,
1159,Nordeste,SE,,28,,,,2023-01-05,1,2298696.0,358427,14,6490,0,,,
1160,Nordeste,SE,,28,,,,2023-01-06,1,2298696.0,358484,57,6490,0,,,
1161,Nordeste,SE,,28,,,,2023-01-07,1,2298696.0,358492,8,6490,0,,,
1162,Nordeste,SE,,28,,,,2023-01-08,2,2298696.0,358525,33,6491,1,,,
1163,Nordeste,SE,,28,,,,2023-01-09,2,2298696.0,358531,6,6492,1,,,
1164,Nordeste,SE,,28,,,,2023-01-10,2,2298696.0,358615,84,6493,1,,,
1165,Nordeste,SE,,28,,,,2023-01-11,2,2298696.0,358740,125,6494,1,,,
1166,Nordeste,SE,,28,,,,2023-01-12,2,2298696.0,358815,75,6495,1,,,
1167,Nordeste,SE,,28,,,,2023-01-13,2,2298696.0,358908,93,6495,0,,,
1168,Nordeste,SE,,28,,,,2023-01-14,2,2298696.0,358940,32,6495,0,,,
1169,Nordeste,SE,,28,,,,2023-01-15,3,2298696.0,359074,134,6495,0,,,
1170,Nordeste,SE,,28,,,,2023-01-16,3,2298696.0,359157,83,6496,1,,,
1171,Nordeste,SE,,28,,,,2023-01-17,3,2298696.0,359245,88,6496,0,,,
1172,Nordeste,SE,,28,,,,2023-01-18,3,2298696.0,359336,91,6496,0,,,
1173,Nordeste,SE,,28,,,,2023-01-19,3,2298696.0,359364,28,6497,1,,,
1174,Nordeste,SE,,28,,,,2023-01-20,3,2298696.0,359383,19,6497,0,,,
1175,Nordeste,SE,,28,,,,2023-01-21,3,2298696.0,359393,10,6497,0,,,
1176,Nordeste,SE,,28,,,,2023-01-22,4,2298696.0,359398,5,6497,0,,,
1177,Nordeste,SE,,28,,,,2023-01-23,4,2298696.0,359401,3,6497,0,,,
1178,Nordeste,SE,,28,,,,2023-01-24,4,2298696.0,359412,11,6498,1,,,
1179,Nordeste,SE,,28,,,,2023-01-25,4,2298696.0,359424,12,6499,1,,,
1180,Nordeste,SE,,28,,,,2023-01-26,4,2298696.0,359449,25,6500,1,,,
1181,Nordeste,SE,,28,,,,2023-01-27,4,2298696.0,359466,17,6500,0,,,
1182,Nordeste,SE,,28,,,,2023-01-28,4,2298696.0,359485,19,6500,0,,,
1183,Nordeste,SE,,28,,,,2023-01-29,5,2298696.0,359503,18,6500,0,,,
1184,Nordeste,SE,,28,,,,2023-01-30,5,2298696.0,359509,6,6500,0,,,
1185,Nordeste,SE,,28,,,,2023-01-31,5,2298696.0,359519,10,6500,0,,,
1186,Nordeste,SE,,28,,,,2023-02-01,5,2298696.0,359536,17,6500,0,,,
1187,Nordeste,SE,,28,,,,2023-02-02,5,2298696.0,359548,12,6500,0,,,
1188,Nordeste,SE,,28,,,,2023-02-03,5,2298696.0,359556,8,6500,0,,,
1189,Nordeste,SE,,28,,,,2023-02-04,5,2298696.0,359558,2,6500,0,,,
1190,Nordeste,SE,,28,,,,2023-02-05,6,2298696.0,359558,0,6500,0,,,
1191,Nordeste,SE,,28,,,,2023-02-06,6,2298696.0,359564,6,6500,0,,,
1192,Nordeste,SE,,28,,,,2023-02-07,6,2298696.0,359569,5,6501,1,,,
1193,Nordeste,SE,,28,,,,2023-02-08,6,2298696.0,359570,1,6501,0,,,
1194,Nordeste,SE,,28,,,,2023-02-09,6,2298696.0,359577,7,6501,0,,,
1195,Nordeste,SE,,28,,,,2023-02-10,6,2298696.0,359583,6,6502,1,,,
1196,Nordeste,SE,,28,,,,2023-02-11,6,2298696.0,359584,1,6502,0,,,
1197,Nordeste,SE,,28,,,,2023-02-12,7,2298696.0,359584,0,6502,0,,,
1198,Nordeste,SE,,28,,,,2023-02-13,7,2298696.0,359584,0,6502,0,,,
1199,Nordeste,SE,,28,,,,2023-02-14,7,2298696.0,359593,9,6502,0,,,
1200,Nordeste,SE,,28,,,,2023-02-15,7,2298696.0,359597,4,6502,0,,,
1201,Nordeste,SE,,28,,,,2023-02-16,7,2298696.0,359600,3,6502,0,,,
1202,Nordeste,SE,,28,,,,2023-02-17,7,2298696.0,359606,6,6502,0,,,
1203,Nordeste,SE,,28,,,,2023-02-18,7,2298696.0,359609,3,6502,0,,,
1204,Nordeste,SE,,28,,,,2023-02-19,8,2298696.0,359610,1,6502,0,,,
1205,Nordeste,SE,,28,,,,2023-02-20,8,2298696.0,359610,0,6502,0,,,
1206,Nordeste,SE,,28,,,,2023-02-21,8,2298696.0,359610,0,6502,0,,,
1207,Nordeste,SE,,28,,,,2023-02-22,8,2298696.0,359612,2,6502,0,,,
1208,Nordeste,SE,,28,,,,2023-02-23,8,2298696.0,359615,3,6502,0,,,
1209,Nordeste,SE,,28,,,,2023-02-24,8,2298696.0,359625,10,6502,0,,,
1210,Nordeste,SE,,28,,,,2023-02-25,8,2298696.0,359633,8,6502,0,,,
1211,Nordeste,SE,,28,,,,2023-02-26,9,2298696.0,359638,5,6502,0,,,
1212,Nordeste,SE,,28,,,,2023-02-27,9,2298696.0,359644,6,6502,0,,,
1213,Nordeste,SE,,28,,,,2023-02-28,9,2298696.0,359655,11,6502,0,,,
1214,Nordeste,SE,,28,,,,2023-03-01,9,2298696.0,359666,11,6502,0,,,
1215,Nordeste,SE,,28,,,,2023-03-02,9,2298696.0,359674,8,6502,0,,,
1216,Nordeste,SE,,28,,,,2023-03-03,9,2298696.0,359674,0,6502,0,,,
1217,Nordeste,SE,,28,,,,2023-03-04,9,2298696.0,359692,18,6502,0,,,
1218,Nordeste,SE,,28,,,,2023-03-05,10,2298696.0,359692,0,6502,0,,,
1219,Nordeste,SE,,28,,,,2023-03-06,10,2298696.0,359692,0,6502,0,,,
1220,Nordeste,SE,,28,,,,2023-03-07,10,2298696.0,359692,0,6502,0,,,
1221,Nordeste,SE,,28,,,,2023-03-08,10,2298696.0,359692,0,6502,0,,,
1222,Nordeste,SE,,28,,,,2023-03-09,10,2298696.0,359692,0,6502,0,,,
1223,Nordeste,SE,,28,,,,2023-03-10,10,2298696.0,359692,0,6502,0,,,
1224,Nordeste,SE,,28,,,,2023-03-11,10,2298696.0,359759,67,6502,0,,,
1225,Nordeste,SE,,28,,,,2023-03-12,11,2298696.0,359759,0,6502,0,,,
1226,Nordeste,SE,,28,,,,2023-03-13,11,2298696.0,359759,0,6502,0,,,
1227,Nordeste,SE,,28,,,,2023-03-14,11,2298696.0,359759,0,6502,0,,,
1228,Nordeste,SE,,28,,,,2023-03-15,11,2298696.0,359759,0,6502,0,,,
1229,Nordeste,SE,,28,,,,2023-03-16,11,2298696.0,359759,0,6502,0,,,
1230,Nordeste,SE,,28,,,,2023-03-17,11,2298696.0,359759,0,6502,0,,,
1231,Nordeste,SE,,28,,,,2023-03-18,11,2298696.0,359794,35,6502,0,,,
1232,Nordeste,BA,,29,,,,2023-01-01,1,14873064.0,1769063,0,31230,0,,,
1233,Nordeste,BA,,29,,,,2023-01-02,1,14873064.0,1769784,721,31235,5,,,
1234,Nordeste,BA,,29,,,,2023-01-03,1,14873064.0,1770640,856,31254,19,,,
1235,Nordeste,BA,,29,,,,2023-01-04,1,14873064.0,1771936,1296,31265,11,,,
1236,Nordeste,BA,,29,,,,2023-01-05,1,14873064.0,1773250,1314,31271,6,,,
1237,Nordeste,BA,,29,,,,2023-01-06,1,14873064.0,1774442,1192,31280,9,,,
1238,Nordeste,BA,,29,,,,2023-01-07,1,14873064.0,1775243,801,31284,4,,,
1239,Nordeste,BA,,29,,,,2023-01-08,2,14873064.0,1775274,31,31285,1,,,
1240,Nordeste,BA,,29,,,,2023-01-09,2,14873064.0,1775355,81,31288,3,,,
1241,Nordeste,BA,,29,,,,2023-01-10,2,14873064.0,1775377,22,31295,7,,,
1242,Nordeste,BA,,29,,,,2023-01-11,2,14873064.0,1776564,1187,31298,3,,,
1243,Nordeste,BA,,29,,,,2023-01-12,2,14873064.0,1776884,320,31313,15,,,
1244,Nordeste,BA,,29,,,,2023-01-13,2,14873064.0,1779586,2702,31315,2,,,
1245,Nordeste,BA,,29,,,,2023-01-14,2,14873064.0,1780214,628,31318,3,,,
1246,Nordeste,BA,,29,,,,2023-01-15,3,14873064.0,1780446,232,31318,0,,,
1247,Nordeste,BA,,29,,,,2023-01-16,3,14873064.0,1780480,34,31326,8,,,
1248,Nordeste,BA,,29,,,,2023-01-17,3,14873064.0,1781228,748,31331,5,,,
1249,Nordeste,BA,,29,,,,2023-01-18,3,14873064.0,1781952,724,31336,5,,,
1250,Nordeste,BA,,29,,,,2023-01-19,3,14873064.0,1782592,640,31346,10,,,
1251,Nordeste,BA,,29,,,,2023-01-20,3,14873064.0,1783192,600,31349,3,,,
1252,Nordeste,BA,,29,,,,2023-01-21,3,14873064.0,1783585,393,31350,1,,,
1253,Nordeste,BA,,29,,,,2023-01-22,4,14873064.0,1783601,16,31353,3,,,
1254,Nordeste,BA,,29,,,,2023-01-23,4,14873064.0,1783635,34,31359,6,,,
1255,Nordeste,BA,,29,,,,2023-01-24,4,14873064.0,1784159,524,31368,9,,,
1256,Nordeste,BA,,29,,,,2023-01-25,4,14873064.0,1784727,568,31371,3,,,
1257,Nordeste,BA,,29,,,,2023-01-26,4,14873064.0,1785325,598,31378,7,,,
1258,Nordeste,BA,,29,,,,2023-01-27,4,14873064.0,1785714,389,31379,1,,,
1259,Nordeste,BA,,29,,,,2023-01-28,4,14873064.0,1785964,250,31383,4,,,
1260,Nordeste,BA,,29,,,,2023-01-29,5,14873064.0,1785984,20,31383,0,,,
1261,Nordeste,BA,,29,,,,2023-01-30,5,14873064.0,1785993,9,31387,4,,,
1262,Nordeste,BA,,29,,,,2023-01-31,5,14873064.0,1786418,425,31389,2,,,
1263,Nordeste,BA,,29,,,,2023-02-01,5,14873064.0,1786753,335,31390,1,,,
1264,Nordeste,BA,,29,,,,2023-02-02,5,14873064.0,1787013,260,31394,4,,,
1265,Nordeste,BA,,29,,,,2023-02-03,5,14873064.0,1787303,290,31395,1,,,
1266,Nordeste,BA,,29,,,,2023-02-04,5,14873064.0,1787303,0,31395,0,,,
1267,Nordeste,BA,,29,,,,2023-02-05,6,14873064.0,1787303,0,31395,0,,,
1268,Nordeste,BA,,29,,,,2023-02-06,6,14873064.0,1787554,251,31398,3,,,
1269,Nordeste,BA,,29,,,,2023-02-07,6,14873064.0,1788044,490,31412,14,,,
1270,Nordeste,BA,,29,,,,2023-02-08,6,14873064.0,1788336,292,31412,0,,,
1271,Nordeste,BA,,29,,,,2023-02-09,6,14873064.0,1788643,307,31414,2,,,
1272,Nordeste,BA,,29,,,,2023-02-10,6,14873064.0,1788956,313,31424,10,,,
1273,Nordeste,BA,,29,,,,2023-02-11,6,14873064.0,1788956,0,31424,0,,,
1274,Nordeste,BA,,29,,,,2023-02-12,7,14873064.0,1788956,0,31424,0,,,
1275,Nordeste,BA,,29,,,,2023-02-13,7,14873064.0,1789158,202,31426,2,,,
1276,Nordeste,BA,,29,,,,2023-02-14,7,14873064.0,1789544,386,31427,1,,,
1277,Nordeste,BA,,29,,,,2023-02-15,7,14873064.0,1789944,400,31434,7,,,
1278,Nordeste,BA,,29,,,,2023-02-16,7,14873064.0,1790221,277,31441,7,,,
1279,Nordeste,BA,,29,,,,2023-02-17,7,14873064.0,1790221,0,31441,0,,,
1280,Nordeste,BA,,29,,,,2023-02-18,7,14873064.0,1790221,0,31441,0,,,
1281,Nordeste,BA,,29,,,,2023-02-19,8,14873064.0,1790221,0,31441,0,,,
1282,Nordeste,BA,,29,,,,2023-02-20,8,14873064.0,1790221,0,31441,0,,,
1283,Nordeste,BA,,29,,,,2023-02-21,8,14873064.0,1790221,0,31441,0,,,
1284,Nordeste,BA,,29,,,,2023-02-22,8,14873064.0,1790221,0,31441,0,,,
1285,Nordeste,BA,,29,,,,2023-02-23,8,14873064.0,1790888,667,31446,5,,,
1286,Nordeste,BA,,29,,,,2023-02-24,8,14873064.0,1791129,241,31447,1,,,
1287,Nordeste,BA,,29,,,,2023-02-25,8,14873064.0,1791129,0,31447,0,,,
1288,Nordeste,BA,,29,,,,2023-02-26,9,14873064.0,1791129,0,31447,0,,,
1289,Nordeste,BA,,29,,,,2023-02-27,9,14873064.0,1791455,326,31451,4,,,
1290,Nordeste,BA,,29,,,,2023-02-28,9,14873064.0,1791714,259,31453,2,,,
1291,Nordeste,BA,,29,,,,2023-03-01,9,14873064.0,1792003,289,31456,3,,,
1292,Nordeste,BA,,29,,,,2023-03-02,9,14873064.0,1792288,285,31457,1,,,
1293,Nordeste,BA,,29,,,,2023-03-03,9,14873064.0,1792572,284,31459,2,,,
1294,Nordeste,BA,,29,,,,2023-03-04,9,14873064.0,1792572,0,31459,0,,,
1295,Nordeste,BA,,29,,,,2023-03-05,10,14873064.0,1792572,0,31459,0,,,
1296,Nordeste,BA,,29,,,,2023-03-06,10,14873064.0,1792572,0,31459,0,,,
1297,Nordeste,BA,,29,,,,2023-03-07,10,14873064.0,1792572,0,31459,0,,,
1298,Nordeste,BA,,29,,,,2023-03-08,10,14873064.0,1792572,0,31459,0,,,
1299,Nordeste,BA,,29,,,,2023-03-09,10,14873064.0,1792572,0,31459,0,,,
1300,Nordeste,BA,,29,,,,2023-03-10,10,14873064.0,1792572,0,31459,0,,,
1301,Nordeste,BA,,29,,,,2023-03-11,10,14873064.0,1793882,1310,31473,14,,,
1302,Nordeste,BA,,29,,,,2023-03-12,11,14873064.0,1793882,0,31473,0,,,
1303,Nordeste,BA,,29,,,,2023-03-13,11,14873064.0,1793882,0,31473,0,,,
1304,Nordeste,BA,,29,,,,2023-03-14,11,14873064.0,1793882,0,31473,0,,,
1305,Nordeste,BA,,29,,,,2023-03-15,11,14873064.0,1793882,0,31473,0,,,
1306,Nordeste,BA,,29,,,,2023-03-16,11,14873064.0,1793882,0,31473,0,,,
1307,Nordeste,BA,,29,,,,2023-03-17,11,14873064.0,1793882,0,31473,0,,,
1308,Nordeste,BA,,29,,,,2023-03-18,11,14873064.0,1794715,833,31481,8,,,
1309,Sudeste,MG,,31,,,,2023-01-01,1,21168791.0,4079422,0,64447,0,,,
1310,Sudeste,MG,,31,,,,2023-01-02,1,21168791.0,4086432,7010,64474,27,,,
1311,Sudeste,MG,,31,,,,2023-01-03,1,21168791.0,4088797,2365,64487,13,,,
1312,Sudeste,MG,,31,,,,2023-01-04,1,21168791.0,4094015,5218,64519,32,,,
1313,Sudeste,MG,,31,,,,2023-01-05,1,21168791.0,4098485,4470,64543,24,,,
1314,Sudeste,MG,,31,,,,2023-01-06,1,21168791.0,4101022,2537,64577,34,,,
1315,Sudeste,MG,,31,,,,2023-01-07,1,21168791.0,4101022,0,64577,0,,,
1316,Sudeste,MG,,31,,,,2023-01-08,2,21168791.0,4101022,0,64577,0,,,
1317,Sudeste,MG,,31,,,,2023-01-09,2,21168791.0,4104701,3679,64590,13,,,
1318,Sudeste,MG,,31,,,,2023-01-10,2,21168791.0,4107756,3055,64590,0,,,
1319,Sudeste,MG,,31,,,,2023-01-11,2,21168791.0,4110616,2860,64616,26,,,
1320,Sudeste,MG,,31,,,,2023-01-12,2,21168791.0,4112557,1941,64657,41,,,
1321,Sudeste,MG,,31,,,,2023-01-13,2,21168791.0,4114182,1625,64687,30,,,
